TransactionID;TransactionDate;Amount;TransactionType;AccountType
36764;2022-05-16;247;Withdrawal;Savings
36765;2022-05-04;585;Withdrawal;Checking
36766;2022-09-27;200;Withdrawal;Checking
36767;2022-10-06;46;Withdrawal;Savings
36768;2022-06-11;239;Deposit;Savings
36769;2022-05-02;342;Deposit;Savings
36770;2022-12-11;139;Withdrawal;Savings
36771;2022-01-26;6;Deposit;Savings
36772;2022-09-19;105;Withdrawal;Savings
36773;2022-10-05;150;Withdrawal;Savings
36774;2022-12-05;442;Withdrawal;Checking
36775;2022-12-26;513;Deposit;Savings
36776;2022-01-01;8742;Withdrawal;Savings
36777;2022-02-02;56;Withdrawal;Checking
36778;2022-02-19;703;Withdrawal;Checking
36779;2022-03-16;494;Withdrawal;Savings
36780;2022-02-07;58;Deposit;Checking
36781;2022-11-11;43;Withdrawal;Checking
36782;2022-07-09;74;Deposit;Savings
36783;2022-07-25;444;Withdrawal;Checking
36784;2022-02-11;868;Deposit;Checking
36785;2022-07-01;341;Withdrawal;Savings
36786;2022-05-21;937;Withdrawal;Checking
36787;2022-07-04;2;Deposit;Savings
36788;2022-04-10;609;Withdrawal;Checking
36789;2022-12-20;53;Withdrawal;Savings
36790;2022-07-21;357;Deposit;Checking
36791;2022-03-08;125;Deposit;Checking
36792;2022-05-13;933;Deposit;Checking
36793;2022-11-30;983;Withdrawal;Checking
36794;2022-01-10;594;Deposit;Savings
36795;2022-11-01;921;Withdrawal;Checking
36796;2022-03-25;875;Deposit;Checking
36797;2022-06-14;44;Deposit;Savings
36798;2022-04-06;6410;Deposit;Checking
36799;2022-01-23;781;Deposit;Checking
36800;2022-02-16;808;Withdrawal;Savings
36801;2022-03-08;227;Withdrawal;Checking
36802;2022-09-29;96;Deposit;Checking
36803;2022-04-25;256;Withdrawal;Savings
36804;2022-11-26;854;Deposit;Savings
36805;2022-04-07;426;Deposit;Checking
36806;2022-02-02;833;Withdrawal;Savings
36807;2022-01-15;288;Withdrawal;Savings
36808;2022-06-09;88;Deposit;Checking
36809;2022-09-24;862;Withdrawal;Checking
36810;2022-04-18;352;Deposit;Savings
36811;2022-04-05;67;Withdrawal;Checking
36812;2022-01-15;678;Withdrawal;Checking
36813;2022-01-11;303;Deposit;Savings
36814;2022-11-02;17;Deposit;Savings
36815;2022-12-15;832;Deposit;Savings
36816;2022-06-01;971;Withdrawal;Checking
36817;2022-06-05;283;Deposit;Savings
36818;2022-05-25;597;Deposit;Checking
36819;2022-05-23;918;Withdrawal;Savings
36820;2022-09-29;705;Withdrawal;Savings
36821;2022-11-08;936;Withdrawal;Checking
36822;2022-04-26;515;Deposit;Savings
36823;2022-11-08;806;Withdrawal;Checking
36824;2022-09-07;847;Withdrawal;Checking
36825;2022-08-25;603;Deposit;Checking
36826;2022-05-23;8381;Deposit;Checking
36827;2022-05-11;658;Deposit;Savings
36828;2022-12-25;6007;Deposit;Savings
36829;2022-07-14;122;Withdrawal;Checking
36830;2022-11-28;681;Withdrawal;Savings
36831;2022-05-21;899;Deposit;Checking
36832;2022-09-25;255;Deposit;Savings
36833;2022-11-10;285;Deposit;Savings
36834;2022-11-30;641;Deposit;Checking
36835;2022-04-07;692;Withdrawal;Checking
36836;2022-03-23;838;Withdrawal;Checking
36837;2022-04-24;436;Withdrawal;Savings
36838;2022-03-22;255;Withdrawal;Checking
36839;2022-03-02;173;Deposit;Checking
36840;2022-10-24;288;Withdrawal;Checking
36841;2022-05-17;177;Deposit;Savings
36842;2022-07-24;896;Deposit;Savings
36843;2022-09-18;571;Withdrawal;Savings
36844;2022-03-09;922;Deposit;Checking
36845;2022-06-12;51;Withdrawal;Savings
36846;2022-06-05;536;Withdrawal;Checking
36847;2022-02-13;775;Deposit;Savings
36848;2022-02-20;427;Withdrawal;Checking
36849;2022-12-04;816;Withdrawal;Checking
36850;2022-06-22;6385;Deposit;Savings
36851;2022-05-07;56;Deposit;Checking
36852;2022-11-29;554;Withdrawal;Checking
36853;2022-04-19;235;Deposit;Checking
36854;2022-03-31;693;Deposit;Savings
36855;2022-12-23;43;Withdrawal;Checking
36856;2022-01-11;668;Deposit;Checking
36857;2022-05-27;485;Deposit;Savings
36858;2022-01-01;45;Deposit;Savings
36859;2022-04-16;959;Deposit;Savings
36860;2022-07-10;929;Withdrawal;Checking
36861;2022-08-06;492;Deposit;Savings
36862;2022-05-20;727;Deposit;Checking
36863;2022-06-10;514;Withdrawal;Savings
36864;2022-09-13;608;Deposit;Checking
36865;2022-08-01;841;Withdrawal;Savings
36866;2022-09-09;916;Withdrawal;Checking
36867;2022-12-20;149;Deposit;Savings
36868;2022-11-14;831;Withdrawal;Checking
36869;2022-07-24;1;Withdrawal;Savings
36870;2022-02-19;364;Withdrawal;Checking
36871;2022-06-06;184;Withdrawal;Checking
36872;2022-03-11;5434;Deposit;Savings
36873;2022-10-15;788;Withdrawal;Savings
36874;2022-06-06;710;Withdrawal;Checking
36875;2022-10-16;611;Deposit;Checking
36876;2022-02-25;285;Withdrawal;Savings
36877;2022-06-03;955;Deposit;Checking
36878;2022-12-15;798;Withdrawal;Savings
36879;2022-07-03;488;Withdrawal;Checking
36880;2022-06-17;78;Withdrawal;Savings
36881;2022-03-31;9602;Withdrawal;Checking
36882;2022-12-05;5950;Withdrawal;Savings
36883;2022-05-15;864;Deposit;Checking
36884;2022-05-28;752;Withdrawal;Checking
36885;2022-03-19;507;Deposit;Savings
36886;2022-12-09;696;Withdrawal;Savings
36887;2022-01-08;155;Deposit;Savings
36888;2022-07-25;809;Deposit;Savings
36889;2022-12-01;667;Deposit;Savings
36890;2022-05-23;342;Withdrawal;Checking
36891;2022-09-20;65;Deposit;Checking
36892;2022-02-24;81;Deposit;Checking
36893;2022-04-20;6445;Withdrawal;Savings
36894;2022-07-09;543;Deposit;Checking
36895;2022-03-22;8545;Deposit;Savings
36896;2022-12-31;196;Withdrawal;Checking
36897;2022-06-22;965;Withdrawal;Savings
36898;2022-11-26;390;Withdrawal;Savings
36899;2022-12-15;5657;Withdrawal;Checking
36900;2022-10-18;8612;Withdrawal;Checking
36901;2022-07-29;457;Withdrawal;Checking
36902;2022-09-18;75;Deposit;Savings
36903;2022-02-21;367;Deposit;Checking
36904;2022-04-10;675;Withdrawal;Savings
36905;2022-01-06;881;Deposit;Savings
36906;2022-07-25;106;Withdrawal;Savings
36907;2022-08-01;371;Deposit;Savings
36908;2022-04-20;639;Withdrawal;Checking
36909;2022-05-15;974;Withdrawal;Checking
36910;2022-05-28;317;Withdrawal;Savings
36911;2022-02-05;339;Withdrawal;Savings
36912;2022-05-17;189;Withdrawal;Checking
36913;2022-03-19;971;Deposit;Checking
36914;2022-11-07;831;Deposit;Checking
36915;2022-08-27;269;Deposit;Savings
36916;2022-03-18;746;Withdrawal;Savings
36917;2022-10-21;164;Withdrawal;Checking
36918;2022-01-08;7492;Withdrawal;Checking
36919;2022-04-09;9;Deposit;Checking
36920;2022-02-14;115;Deposit;Checking
36921;2022-06-13;5248;Withdrawal;Checking
36922;2022-07-04;183;Deposit;Checking
36923;2022-09-11;389;Deposit;Savings
36924;2022-05-12;683;Withdrawal;Checking
36925;2022-01-12;222;Withdrawal;Checking
36926;2022-09-10;945;Withdrawal;Savings
36927;2022-04-28;652;Withdrawal;Savings
36928;2022-11-10;56;Withdrawal;Checking
36929;2022-08-07;183;Deposit;Savings
36930;2022-07-15;655;Deposit;Savings
36931;2022-02-20;739;Withdrawal;Savings
36932;2022-01-21;872;Deposit;Checking
36933;2022-07-29;641;Deposit;Savings
36934;2022-10-22;105;Deposit;Savings
36935;2022-11-14;845;Deposit;Checking
36936;2022-09-03;661;Deposit;Savings
36937;2022-10-29;313;Withdrawal;Checking
36938;2022-08-07;30;Withdrawal;Savings
36939;2022-01-24;591;Withdrawal;Checking
36940;2022-02-10;749;Withdrawal;Checking
36941;2022-08-10;8201;Withdrawal;Savings
36942;2022-06-15;85;Deposit;Savings
36943;2022-10-28;642;Withdrawal;Checking
36944;2022-03-19;432;Withdrawal;Checking
36945;2022-03-10;575;Withdrawal;Checking
36946;2022-10-05;292;Withdrawal;Savings
36947;2022-11-30;378;Withdrawal;Savings
36948;2022-09-14;795;Deposit;Checking
36949;2022-10-04;502;Withdrawal;Savings
36950;2022-03-08;54;Deposit;Savings
36951;2022-04-22;810;Withdrawal;Checking
36952;2022-10-21;500;Deposit;Savings
36953;2022-03-12;844;Withdrawal;Checking
36954;2022-06-02;269;Withdrawal;Checking
36955;2022-02-23;616;Withdrawal;Checking
36956;2022-06-25;718;Withdrawal;Checking
36957;2022-04-10;112;Withdrawal;Savings
36958;2022-12-08;581;Withdrawal;Savings
36959;2022-05-12;900;Deposit;Checking
36960;2022-03-24;840;Deposit;Checking
36961;2022-10-31;235;Withdrawal;Checking
36962;2022-07-29;6483;Withdrawal;Savings
36963;2022-04-27;494;Withdrawal;Savings
36964;2022-05-07;172;Deposit;Checking
36965;2022-05-15;201;Deposit;Checking
36966;2022-12-16;539;Withdrawal;Savings
36967;2022-01-16;193;Deposit;Checking
36968;2022-09-20;648;Withdrawal;Checking
36969;2022-03-13;961;Deposit;Savings
36970;2022-09-07;247;Deposit;Savings
36971;2022-08-14;133;Withdrawal;Savings
36972;2022-04-13;101;Withdrawal;Savings
36973;2022-11-22;560;Withdrawal;Savings
36974;2022-05-15;479;Withdrawal;Savings
36975;2022-01-11;182;Withdrawal;Checking
36976;2022-05-06;973;Deposit;Checking
36977;2022-02-05;15;Withdrawal;Savings
36978;2022-02-21;705;Deposit;Savings
36979;2022-12-05;48;Withdrawal;Checking
36980;2022-02-08;466;Deposit;Checking
36981;2022-04-10;470;Deposit;Savings
36982;2022-12-24;9945;Deposit;Checking
36983;2022-12-12;767;Deposit;Checking
36984;2022-10-05;937;Withdrawal;Checking
36985;2022-02-01;284;Withdrawal;Savings
36986;2022-11-23;380;Withdrawal;Savings
36987;2022-06-29;182;Deposit;Savings
36988;2022-05-06;383;Withdrawal;Checking
36989;2022-09-18;953;Withdrawal;Checking
36990;2022-06-18;740;Deposit;Checking
36991;2022-06-07;347;Withdrawal;Checking
36992;2022-08-24;279;Deposit;Checking
36993;2022-03-27;345;Withdrawal;Savings
36994;2022-10-15;794;Deposit;Savings
36995;2022-09-20;412;Withdrawal;Checking
36996;2022-01-07;721;Deposit;Savings
36997;2022-04-13;326;Withdrawal;Checking
36998;2022-06-30;338;Withdrawal;Checking
36999;2022-09-22;868;Withdrawal;Checking
37000;2022-08-08;481;Withdrawal;Savings
37001;2022-02-26;120;Deposit;Savings
37002;2022-07-29;660;Deposit;Savings
37003;2022-06-07;481;Deposit;Checking
37004;2022-06-04;158;Deposit;Savings
37005;2022-10-02;403;Withdrawal;Checking
37006;2022-01-30;663;Deposit;Savings
37007;2022-02-04;5431;Withdrawal;Checking
37008;2022-12-28;70;Withdrawal;Savings
37009;2022-06-11;148;Withdrawal;Savings
37010;2022-07-04;734;Deposit;Savings
37011;2022-03-19;685;Withdrawal;Savings
37012;2022-06-05;167;Withdrawal;Savings
37013;2022-06-13;108;Deposit;Checking
37014;2022-03-01;892;Withdrawal;Savings
37015;2022-11-21;55;Withdrawal;Checking
37016;2022-09-05;456;Withdrawal;Checking
37017;2022-05-11;9679;Deposit;Savings
37018;2022-04-11;391;Withdrawal;Checking
37019;2022-08-27;395;Withdrawal;Savings
37020;2022-10-10;741;Withdrawal;Savings
37021;2022-01-28;943;Deposit;Checking
37022;2022-04-09;632;Deposit;Checking
37023;2022-08-05;369;Withdrawal;Checking
37024;2022-07-26;715;Withdrawal;Savings
37025;2022-04-15;854;Withdrawal;Checking
37026;2022-07-11;278;Deposit;Savings
37027;2022-08-04;511;Deposit;Savings
37028;2022-01-10;996;Deposit;Checking
37029;2022-01-01;926;Withdrawal;Savings
37030;2022-10-31;35;Withdrawal;Savings
37031;2022-01-10;157;Deposit;Checking
37032;2022-09-02;770;Withdrawal;Savings
37033;2022-04-12;689;Deposit;Checking
37034;2022-12-17;826;Withdrawal;Savings
37035;2022-03-01;718;Deposit;Savings
37036;2022-11-08;168;Deposit;Savings
37037;2022-09-02;62;Deposit;Savings
37038;2022-11-18;5388;Deposit;Checking
37039;2022-02-20;323;Withdrawal;Savings
37040;2022-06-16;586;Deposit;Savings
37041;2022-07-28;557;Deposit;Savings
37042;2022-06-30;5477;Withdrawal;Checking
37043;2022-04-10;595;Withdrawal;Checking
37044;2022-11-05;901;Withdrawal;Checking
37045;2022-05-06;381;Deposit;Checking
37046;2022-09-17;745;Withdrawal;Savings
37047;2022-07-26;482;Withdrawal;Checking
37048;2022-08-29;229;Withdrawal;Savings
37049;2022-01-03;123;Deposit;Checking
37050;2022-10-25;685;Deposit;Checking
37051;2022-02-05;741;Withdrawal;Savings
37052;2022-04-16;948;Deposit;Savings
37053;2022-07-25;370;Withdrawal;Checking
37054;2022-03-20;358;Withdrawal;Savings
37055;2022-08-09;615;Withdrawal;Checking
37056;2022-08-25;272;Withdrawal;Checking
37057;2022-03-21;704;Withdrawal;Savings
37058;2022-03-17;690;Withdrawal;Checking
37059;2022-06-09;959;Withdrawal;Savings
37060;2022-09-28;525;Withdrawal;Checking
37061;2022-10-30;169;Withdrawal;Savings
37062;2022-12-02;981;Deposit;Checking
37063;2022-08-13;17;Deposit;Checking
37064;2022-02-11;850;Withdrawal;Savings
37065;2022-08-18;731;Deposit;Savings
37066;2022-02-02;870;Deposit;Checking
37067;2022-05-10;175;Deposit;Checking
37068;2022-04-15;490;Withdrawal;Savings
37069;2022-08-02;632;Withdrawal;Checking
37070;2022-09-09;557;Withdrawal;Checking
37071;2022-12-07;620;Deposit;Checking
37072;2022-05-20;620;Withdrawal;Checking
37073;2022-08-04;432;Deposit;Savings
37074;2022-11-16;481;Withdrawal;Checking
37075;2022-03-15;278;Withdrawal;Checking
37076;2022-01-15;625;Deposit;Savings
37077;2022-09-09;163;Deposit;Savings
37078;2022-05-03;842;Deposit;Savings
37079;2022-04-25;254;Withdrawal;Savings
37080;2022-10-07;109;Withdrawal;Savings
37081;2022-05-05;41;Deposit;Savings
37082;2022-07-14;9118;Deposit;Savings
37083;2022-02-10;349;Withdrawal;Checking
37084;2022-12-15;648;Withdrawal;Checking
37085;2022-05-10;728;Deposit;Checking
37086;2022-11-17;707;Deposit;Checking
37087;2022-03-28;395;Withdrawal;Savings
37088;2022-01-20;538;Withdrawal;Checking
37089;2022-08-28;598;Deposit;Savings
37090;2022-10-11;297;Deposit;Checking
37091;2022-10-27;519;Withdrawal;Checking
37092;2022-12-20;467;Deposit;Savings
37093;2022-11-09;145;Deposit;Savings
37094;2022-08-03;140;Deposit;Checking
37095;2022-12-13;686;Withdrawal;Checking
37096;2022-10-16;665;Withdrawal;Savings
37097;2022-05-03;791;Deposit;Savings
37098;2022-07-08;956;Deposit;Checking
37099;2022-06-14;68;Deposit;Checking
37100;2022-07-11;95;Deposit;Checking
37101;2022-10-22;942;Deposit;Savings
37102;2022-10-27;105;Deposit;Checking
37103;2022-08-14;776;Deposit;Savings
37104;2022-10-15;771;Withdrawal;Savings
37105;2022-11-03;798;Withdrawal;Checking
37106;2022-09-17;969;Deposit;Checking
37107;2022-05-22;818;Deposit;Savings
37108;2022-08-24;633;Deposit;Checking
37109;2022-01-25;926;Withdrawal;Savings
37110;2022-03-11;771;Deposit;Savings
37111;2022-02-21;263;Withdrawal;Savings
37112;2022-08-23;447;Deposit;Checking
37113;2022-01-22;565;Withdrawal;Checking
37114;2022-07-09;91;Deposit;Checking
37115;2022-01-03;770;Deposit;Checking
37116;2022-09-14;382;Deposit;Checking
37117;2022-06-12;608;Deposit;Checking
37118;2022-11-08;745;Withdrawal;Savings
37119;2022-10-09;812;Withdrawal;Savings
37120;2022-12-15;619;Withdrawal;Checking
37121;2022-11-08;318;Deposit;Checking
37122;2022-05-21;368;Withdrawal;Savings
37123;2022-06-28;846;Deposit;Savings
37124;2022-09-19;431;Deposit;Savings
37125;2022-05-09;502;Withdrawal;Savings
37126;2022-08-02;713;Withdrawal;Checking
37127;2022-04-25;838;Deposit;Savings
37128;2022-10-13;844;Withdrawal;Checking
37129;2022-09-23;288;Deposit;Savings
37130;2022-01-13;547;Withdrawal;Checking
37131;2022-12-27;577;Deposit;Checking
37132;2022-01-25;7723;Deposit;Savings
37133;2022-05-06;269;Deposit;Savings
37134;2022-10-27;429;Withdrawal;Savings
37135;2022-10-15;853;Withdrawal;Savings
37136;2022-09-05;373;Withdrawal;Savings
37137;2022-02-16;143;Withdrawal;Savings
37138;2022-09-06;611;Withdrawal;Checking
37139;2022-10-21;30;Withdrawal;Checking
37140;2022-12-07;862;Withdrawal;Savings
37141;2022-01-19;823;Deposit;Savings
37142;2022-07-14;286;Withdrawal;Checking
37143;2022-09-09;898;Withdrawal;Savings
37144;2022-06-28;211;Withdrawal;Checking
37145;2022-04-08;540;Deposit;Checking
37146;2023-01-01;202;Withdrawal;Checking
37147;2022-10-22;556;Withdrawal;Savings
37148;2022-02-01;501;Deposit;Savings
37149;2022-07-14;509;Deposit;Checking
37150;2022-01-21;89;Deposit;Checking
37151;2022-08-15;361;Withdrawal;Savings
37152;2022-10-19;414;Withdrawal;Checking
37153;2022-06-30;269;Withdrawal;Savings
37154;2022-09-01;162;Withdrawal;Checking
37155;2022-10-05;459;Withdrawal;Savings
37156;2022-01-17;64;Withdrawal;Checking
37157;2022-04-06;946;Withdrawal;Savings
37158;2022-12-24;653;Withdrawal;Savings
37159;2022-08-20;135;Deposit;Savings
37160;2022-07-19;455;Deposit;Savings
37161;2022-06-16;31;Withdrawal;Savings
37162;2022-03-05;8421;Withdrawal;Savings
37163;2022-09-29;582;Withdrawal;Checking
37164;2022-10-01;869;Deposit;Checking
37165;2022-01-06;30;Withdrawal;Savings
37166;2022-10-19;539;Withdrawal;Checking
37167;2022-08-29;445;Withdrawal;Savings
37168;2022-02-01;798;Deposit;Savings
37169;2022-07-12;19;Withdrawal;Checking
37170;2022-05-19;6136;Deposit;Checking
37171;2023-01-01;661;Deposit;Savings
37172;2022-09-27;601;Deposit;Savings
37173;2022-01-10;545;Withdrawal;Savings
37174;2022-12-06;192;Withdrawal;Checking
37175;2022-04-12;6233;Deposit;Savings
37176;2022-08-05;988;Deposit;Savings
37177;2022-05-03;25;Withdrawal;Savings
37178;2022-01-13;253;Deposit;Checking
37179;2022-07-20;644;Deposit;Checking
37180;2022-04-03;646;Withdrawal;Savings
37181;2022-05-17;398;Deposit;Checking
37182;2022-05-04;236;Deposit;Checking
37183;2022-05-18;326;Withdrawal;Savings
37184;2022-04-03;402;Deposit;Savings
37185;2022-02-25;857;Deposit;Checking
37186;2022-10-26;596;Withdrawal;Savings
37187;2022-10-02;433;Deposit;Savings
37188;2022-07-05;602;Withdrawal;Savings
37189;2022-02-10;378;Deposit;Savings
37190;2022-06-06;133;Withdrawal;Checking
37191;2022-01-13;146;Deposit;Checking
37192;2022-03-14;511;Withdrawal;Savings
37193;2022-03-13;546;Deposit;Savings
37194;2022-09-08;793;Deposit;Checking
37195;2022-10-29;357;Deposit;Savings
37196;2022-04-10;741;Withdrawal;Checking
37197;2022-03-21;806;Deposit;Savings
37198;2022-09-14;544;Deposit;Checking
37199;2022-10-24;213;Withdrawal;Checking
37200;2022-07-15;7675;Deposit;Checking
37201;2022-11-17;468;Deposit;Savings
37202;2022-11-27;659;Withdrawal;Checking
37203;2022-02-20;719;Withdrawal;Checking
37204;2022-10-01;669;Withdrawal;Savings
37205;2022-11-01;6830;Deposit;Checking
37206;2022-07-23;475;Deposit;Checking
37207;2022-05-14;633;Withdrawal;Savings
37208;2022-06-17;379;Deposit;Savings
37209;2022-01-31;720;Deposit;Checking
37210;2022-07-25;745;Deposit;Savings
37211;2022-10-08;2;Deposit;Checking
37212;2022-06-20;718;Withdrawal;Savings
37213;2022-07-31;895;Withdrawal;Savings
37214;2022-03-05;543;Deposit;Checking
37215;2022-08-24;380;Withdrawal;Savings
37216;2022-04-01;978;Deposit;Savings
37217;2022-09-02;309;Withdrawal;Checking
37218;2022-09-11;192;Withdrawal;Savings
37219;2022-10-16;166;Withdrawal;Checking
37220;2022-10-06;679;Deposit;Savings
37221;2022-04-11;543;Withdrawal;Checking
37222;2022-05-31;43;Withdrawal;Checking
37223;2022-10-14;357;Deposit;Checking
37224;2022-06-25;779;Deposit;Checking
37225;2022-03-16;466;Deposit;Checking
37226;2022-10-31;815;Withdrawal;Savings
37227;2022-03-10;377;Deposit;Savings
37228;2022-09-17;950;Deposit;Savings
37229;2022-08-11;504;Withdrawal;Checking
37230;2022-02-22;273;Withdrawal;Savings
37231;2022-08-07;571;Deposit;Savings
37232;2022-11-15;917;Withdrawal;Checking
37233;2022-02-04;815;Withdrawal;Checking
37234;2022-05-16;207;Withdrawal;Checking
37235;2022-06-10;993;Withdrawal;Checking
37236;2022-03-17;909;Withdrawal;Checking
37237;2022-05-11;460;Deposit;Savings
37238;2022-12-07;133;Withdrawal;Savings
37239;2022-12-04;18;Withdrawal;Savings
37240;2022-03-03;532;Deposit;Savings
37241;2022-02-12;559;Withdrawal;Savings
37242;2022-03-21;20;Deposit;Savings
37243;2022-05-16;522;Deposit;Savings
37244;2022-07-29;265;Withdrawal;Savings
37245;2022-02-27;491;Withdrawal;Checking
37246;2022-03-20;21;Withdrawal;Savings
37247;2022-09-26;616;Deposit;Checking
37248;2022-05-28;687;Deposit;Savings
37249;2022-05-31;496;Withdrawal;Checking
37250;2022-09-01;123;Deposit;Savings
37251;2022-09-20;983;Withdrawal;Savings
37252;2022-06-14;135;Deposit;Checking
37253;2022-08-29;116;Withdrawal;Checking
37254;2022-06-09;800;Withdrawal;Savings
37255;2022-01-16;90;Withdrawal;Savings
37256;2022-09-17;231;Deposit;Savings
37257;2022-09-11;995;Deposit;Savings
37258;2022-12-29;570;Deposit;Checking
37259;2022-12-24;714;Deposit;Savings
37260;2022-10-26;978;Deposit;Checking
37261;2022-04-05;20;Deposit;Savings
37262;2022-01-12;917;Withdrawal;Savings
37263;2022-06-22;445;Deposit;Checking
37264;2022-01-18;720;Deposit;Savings
37265;2023-01-01;270;Withdrawal;Savings
37266;2022-05-18;761;Deposit;Checking
37267;2022-09-08;305;Withdrawal;Savings
37268;2022-02-14;196;Deposit;Checking
37269;2022-11-13;775;Deposit;Checking
37270;2022-12-27;780;Withdrawal;Checking
37271;2022-04-27;123;Deposit;Checking
37272;2022-11-15;48;Deposit;Checking
37273;2022-10-10;528;Withdrawal;Savings
37274;2022-05-28;80;Deposit;Savings
37275;2022-11-09;585;Withdrawal;Savings
37276;2022-04-29;806;Deposit;Savings
37277;2022-03-07;9799;Deposit;Checking
37278;2022-03-04;210;Withdrawal;Checking
37279;2022-09-16;7221;Withdrawal;Savings
37280;2022-09-27;471;Deposit;Checking
37281;2022-07-20;930;Withdrawal;Checking
37282;2022-04-22;637;Withdrawal;Checking
37283;2022-03-15;942;Deposit;Savings
37284;2022-01-29;710;Withdrawal;Checking
37285;2022-08-16;67;Withdrawal;Savings
37286;2022-05-03;856;Withdrawal;Savings
37287;2022-01-03;960;Withdrawal;Checking
37288;2022-12-04;929;Deposit;Savings
37289;2022-12-27;469;Deposit;Checking
37290;2022-04-16;511;Deposit;Checking
37291;2022-10-18;792;Withdrawal;Savings
37292;2022-03-29;271;Withdrawal;Checking
37293;2022-03-13;72;Deposit;Savings
37294;2022-03-19;710;Deposit;Checking
37295;2022-08-30;7793;Deposit;Checking
37296;2022-09-11;680;Withdrawal;Savings
37297;2022-01-16;394;Deposit;Savings
37298;2022-10-05;35;Withdrawal;Savings
37299;2022-08-24;948;Deposit;Checking
37300;2022-04-19;448;Withdrawal;Checking
37301;2022-12-04;635;Deposit;Savings
37302;2022-01-29;231;Withdrawal;Savings
37303;2022-08-07;570;Withdrawal;Savings
37304;2022-12-23;992;Withdrawal;Savings
37305;2022-03-10;156;Withdrawal;Checking
37306;2022-11-10;442;Withdrawal;Savings
37307;2022-08-20;601;Deposit;Savings
37308;2022-11-03;166;Withdrawal;Checking
37309;2022-10-07;304;Withdrawal;Savings
37310;2022-10-23;759;Deposit;Checking
37311;2022-09-30;191;Deposit;Savings
37312;2022-09-13;301;Withdrawal;Savings
37313;2022-08-27;20;Withdrawal;Checking
37314;2022-10-17;114;Withdrawal;Checking
37315;2022-02-22;751;Withdrawal;Checking
37316;2022-02-11;885;Deposit;Checking
37317;2022-04-02;517;Deposit;Checking
37318;2022-08-18;905;Deposit;Checking
37319;2022-09-13;945;Deposit;Checking
37320;2022-08-31;766;Withdrawal;Savings
37321;2022-09-16;304;Deposit;Savings
37322;2022-03-20;629;Withdrawal;Savings
37323;2022-05-28;297;Deposit;Checking
37324;2022-07-09;779;Withdrawal;Checking
37325;2022-02-05;547;Withdrawal;Savings
37326;2022-06-30;699;Withdrawal;Savings
37327;2022-07-30;439;Deposit;Checking
37328;2022-02-02;46;Deposit;Savings
37329;2022-11-17;525;Withdrawal;Savings
37330;2022-12-22;575;Deposit;Checking
37331;2022-01-21;259;Deposit;Checking
37332;2022-03-18;159;Deposit;Checking
37333;2022-01-20;944;Withdrawal;Savings
37334;2022-04-23;968;Deposit;Savings
37335;2022-11-16;527;Withdrawal;Savings
37336;2022-03-08;645;Deposit;Savings
37337;2022-10-03;76;Withdrawal;Checking
37338;2022-11-27;377;Withdrawal;Checking
37339;2022-01-03;346;Deposit;Checking
37340;2022-05-09;762;Withdrawal;Savings
37341;2022-03-11;30;Withdrawal;Checking
37342;2022-10-20;564;Deposit;Checking
37343;2022-12-18;5634;Deposit;Savings
37344;2022-12-02;262;Deposit;Checking
37345;2022-07-07;715;Deposit;Savings
37346;2022-10-23;639;Deposit;Checking
37347;2022-08-28;958;Deposit;Savings
37348;2022-03-01;286;Withdrawal;Checking
37349;2022-12-07;522;Withdrawal;Savings
37350;2022-03-11;645;Withdrawal;Savings
37351;2022-11-23;354;Withdrawal;Savings
37352;2022-11-17;751;Withdrawal;Savings
37353;2022-03-22;271;Deposit;Savings
37354;2022-08-06;852;Withdrawal;Checking
37355;2022-12-23;603;Withdrawal;Savings
37356;2022-02-14;593;Deposit;Savings
37357;2022-09-10;221;Withdrawal;Savings
37358;2022-02-11;369;Withdrawal;Savings
37359;2022-04-05;229;Withdrawal;Savings
37360;2022-08-01;479;Deposit;Savings
37361;2022-04-12;458;Deposit;Savings
37362;2022-12-26;289;Deposit;Checking
37363;2022-10-18;977;Withdrawal;Checking
37364;2022-10-02;281;Deposit;Savings
37365;2022-05-15;87;Withdrawal;Savings
37366;2022-07-10;871;Withdrawal;Checking
37367;2022-04-23;464;Deposit;Checking
37368;2022-03-21;164;Deposit;Savings
37369;2022-04-19;561;Deposit;Savings
37370;2022-04-10;657;Deposit;Savings
37371;2022-07-02;246;Withdrawal;Savings
37372;2022-12-05;780;Deposit;Checking
37373;2022-05-19;53;Deposit;Savings
37374;2022-04-29;471;Withdrawal;Savings
37375;2022-08-01;210;Withdrawal;Savings
37376;2022-09-16;567;Withdrawal;Checking
37377;2022-10-06;211;Deposit;Checking
37378;2022-08-12;229;Withdrawal;Checking
37379;2022-12-08;735;Deposit;Savings
37380;2022-12-25;953;Deposit;Savings
37381;2022-05-20;512;Deposit;Savings
37382;2022-06-30;762;Deposit;Savings
37383;2022-01-11;23;Deposit;Savings
37384;2022-12-28;169;Deposit;Savings
37385;2022-05-12;913;Withdrawal;Checking
37386;2022-11-29;397;Deposit;Savings
37387;2022-08-25;168;Withdrawal;Savings
37388;2022-08-29;279;Deposit;Savings
37389;2022-10-11;967;Deposit;Checking
37390;2022-11-01;214;Withdrawal;Checking
37391;2022-06-04;995;Deposit;Savings
37392;2022-01-03;729;Deposit;Checking
37393;2022-06-11;970;Deposit;Savings
37394;2022-12-19;888;Deposit;Checking
37395;2022-09-10;379;Withdrawal;Checking
